PK_PRODUCT_ID,REF_PRODUCT_ID,SOURCE_SYSTEM_CD,LMID_CD,GMID_CD,LMID_NM,GMID_NM,EAN_CD,INTERNATIONAL_TRADEMARK_CD,INTERNATIONAL_TRADEMARK_DESC,SMART_CD,SMART_DESC,MATERIAL_TYPE_CD,MATERIAL_TYPE_DESC,PRODUCT_HIERARCHY,GROUPE_ART_1,DISTRIB_CHANNEL,SALES_ORG,MAT_PRICE_GRP,MATERIAL_GROUP_CD,MATERIAL_GROUP_DESC,LOCAL_TRADE_CD,LOCAL_TRADE_DESC,ATTRIBUT_PROD_2,CONVERSION_UNIT_OF_MEASURE_NUM,UCD_CD,MDM_PRODUCT_ID
20302,P00302,SAP,LM1302,GM5302,Sanofi 2mg,Sanofi,3400999917393,TM001,Sanofi Global,SM001,Analgesics,MT02,Biotech Product,02-02-07-20,GA03,30,2000,PG01,MG03,OTC General,LT03,OTC,Tablet,1,UCD5302,MDM0302
20303,P00303,SAP,LM1303,GM5303,Amgen 1000mg,Amgen,3400954372906,TM462,Amgen Global,SM010,Pediatrics,MT02,Biotech Product,01-01-09-21,GA02,30,1000,PG02,MG02,Anti-Infective,LT04,Cold Chain,Syrup,1,UCD5303,MDM0303
20304,P00304,SAP,LM1304,GM5304,Johnson & Johnson 10mg,Johnson & Johnson,3400925508118,TM515,Johnson & Johnson Global,SM009,Dermatology,MT02,Biotech Product,01-03-05-26,GA03,20,3000,PG04,MG04,Digestive Health,LT02,Hospital,Gel,100,UCD5304,MDM0304
20305,P00305,SAP,LM1305,GM5305,Novartis 500mg,Novartis,340098392492,TM485,Novartis Global,SM001,Analgesics,MT03,Raw Material,01-01-03-03,GA04,30,3000,PG02,MG02,Anti-Infective,LT05,Specialty,Tablet,1,UCD5305,MDM0305
20306,P00306,SAP,LM1306,GM5306,Pfizer 500mg,Pfizer,3400980570871,TM584,Pfizer Global,SM010,Pediatrics,MT03,Raw Material,01-01-07-08,GA08,30,2000,PG02,MG02,Anti-Infective,LT03,OTC,Syrup,1,UCD5306,MDM0306
20307,P00307,SAP,LM1307,GM5307,Ipsen 500mg,Ipsen,3400918952304,TM848,Ipsen Global,SM002,Antibiotics,MT01,Finished Product,02-01-05-19,GA04,10,1000,PG04,,Allergy,LT05,Specialty,Capsule,1,UCD5307,MDM0307
20308,P00308,SAP,LM1308,GM5308,AstraZeneca 25mg,AstraZeneca,3400970034583,TM752,AstraZeneca Global,SM007,Respiratory,MT03,Raw Material,01-02-03-25,GA02,30,3000,PG01,MG05,Endocrinology,LT05,Specialty,Inhaler,10,UCD5308,MDM0308
20309,P00309,SAP,LM1309,GM5309,Johnson & Johnson 10mg,Johnson & Johnson,3400903063952,TM292,Johnson & Johnson Global,SM009,Dermatology,MT01,Finished Product,01-03-05-01,GA08,30,1000,PG04,MG07,Allergy,LT02,Hospital,Gel,10,UCD5309,MDM0309
20310,P00310,SAP,LM1310,GM5310,Ipsen 1000mg,Ipsen,3400938419573,TM779,Ipsen Global,SM009,Dermatology,MT01,Finished Product,02-03-05-07,GA03,20,3000,PG03,MG05,Endocrinology,LT05,Specialty,Gel,100,UCD5310,MDM0310
20311,P00311,SAP,LM1311,GM5311,Novartis 2mg,Novartis,3400956733415,TM480,Novartis Global,SM005,Immunology,MT03,Raw Material,01-02-08-24,GA04,20,1000,PG04,MG03,OTC General,LT06,Respiratory Care,Injection,100,UCD5311,MDM0311
20312,P00312,SAP,LM1312,GM5312,Novartis 2mg,Novartis,3400907490107,TM263,Novartis Global,SM001,Analgesics,MT02,Biotech Product,01-02-02-26,GA03,20,2000,PG02,MG07,Allergy,LT05,Specialty,Tablet,1,UCD5312,MDM0312
20313,P00313,SAP,LM1313,GM5313,Pfizer 2mg,Pfizer,D400974314735,TM905,Pfizer Global,SM001,Analgesics,MT03,Raw Material,01-01-07-22,GA05,30,1000,PG03,MG02,Anti-Infective,LT01,Pharmacy,Tablet,1,UCD5313,MDM0313
20314,P00314,SAP,LM1314,GM5314,Johnson & Johnson 25mg,Johnson & Johnson,3400947530555,TM984,Johnson & Johnson Global,SM005,Immunology,MT01,Finished Product,02-02-09-29,GA02,30,1000,PG02,MG02,Anti-Infective,LT03,OTC,Injection,10,UCD5314,MDM0314
20315,P00315,SAP,LM1315,GM5315,Bayer 500mg,Bayer,3400974466867,TM146,Bayer Global,SM002,Antibiotics,MT01,Finished Product,0101-02-19,GA03,30,1000,PG04,MG07,Allergy,LT01,Pharmacy,Capsule,10,UCD5315,MDM0315
20316,P00316,SAP,LM1316,GM5316,Ipsen 200mg,Ipsen,3400953495226,TM420,Ipsen Global,SM001,Analgesics,MT01,Finished Product,03-02-09-10,GA03,30,3000,PG01,MG03,OTC General,LT05,Specialty,Tablet,10,UCD5316,MDM0316
20317,P00317,SAP,LM1317,GM5317,AbbVie 500mg,AbbVie,3400914111161,TM296,AbbVie Global,SM001,Analgesics,MT02,Biotech Product,01-01-06-06,GA06,20,1000,PG05,MG03,OTC General,LT02,Hospital,Tablet,10,UCD5317,MDM0317
20318,P00318,SAP,LM1318,GM5318,AbbVie 25mg,AbbVie,3400979383714,TM951,AbbVie Global,SM001,Analgesics,MT03,Raw Material,02-02-02-04,GA02,20,3000,PG06,MG06,Rheumatology,LT02,Hospital,Tablet,1,UCD5318,MDM0318
20319,P00319,SAP,LM1319,GM5319,Johnson & Johnson 25mg,Johnson & Johnson,3400915406316,TM651,Johnson & Johnson Global,SM002,Antibiotics,MT02,Biotech Product,03-02-03-07,GA06,30,3000,PG04,MG05,Endocrinology,LT06,,Capsule,1,UCD5319,MDM0319
20320,P00320,SAP,LM1320,GM5320,Novartis 1000mg,Novartis,3400911061724,TM104,Novartis Global,SM010,Pediatrics,MT03,Raw Material,02-02-02-23,GA01,10,1000,PG05,MG05,Endocrinology,LT03,OTC,Syrup,100,UCD5320,MDM0320
20321,P00321,SAP,LM1321,GM5321,Novartis 500mg,Novartis,340097262963,TM441,Novartis Global,SM001,Analgesics,MT01,Finished Product,03-03-07-13,GA04,10,1000,PG01,MG02,Anti-Infective,LT01,Pharmacy,Tablet,100,UCD5321,MDM0321
20322,P00322,SAP,LM1322,GM5322,Bayer 1000mg,Bayer,3400931093888,TM131,Bayer Global,SM010,Pediatrics,MT02,Biotech Product,0302-09-28,GA08,30,3000,PG04,MG05,Endocrinology,LT05,Specialty,Syrup,1,UCD5322,MDM0322
20323,P00323,SAP,LM1323,GM5323,Sanofi 2mg,Sanofi,3400949158700,TM964,Sanofi Global,SM001,Analgesics,MT03,Raw Material,03-01-07-29,GA06,30,2000,PG04,MG01,Pain Relief,LT04,Cold Chain,Tablet,1,UCD5323,MDM0323
20324,P00324,SAP,LM1324,GM5324,Novartis 200mg,Novartis,3400921652743,TM301,Novartis Global,SM001,Analgesics,MT02,Biotech Product,02-03-02-04,GA02,30,2000,PG04,MG05,Endocrinology,LT06,Respiratory Care,Tablet,100,UCD5324,MDM0324
20325,P00325,SAP,LM1325,GM5325,AstraZeneca 25mg,AstraZeneca,3400991686792,TM675,AstraZeneca Global,SM002,Antibiotics,MT02,Biotech Product,01-02-04-26,GA08,10,1000,PG04,MG03,OTC General,LT01,Pharmacy,Capsule,1,UCD5325,MDM0325
20326,P00326,SAP,LM1326,GM5326,Sanofi 2mg,Sanofi,3400957186395,TM194,Sanofi Global,SM002,Antibiotics,MT03,Raw Material,03-02-06-22,GA06,10,1000,PG05,MG03,OTC General,LT02,Hospital,Capsule,100,UCD5326,MDM0326
20327,P00327,SAP,LM1327,GM5327,Novartis 2mg,Novartis,3400910901850,TM796,Novartis Global,SM007,Respiratory,MT03,Raw Material,02-03-02-11,GA01,10,2000,PG01,MG05,Endocrinology,LT02,Hospital,Inhaler,1,UCD5327,MDM0327
20328,P00328,SAP,LM1328,GM5328,Novartis 1000mg,Novartis,3400919794781,TM503,Novartis Global,SM009,Dermatology,MT02,Biotech Product,02-02-05-24,GA02,20,1000,PG02,MG05,Endocrinology,LT05,Specialty,Gel,1,UCD5328,MDM0328
20329,P00329,SAP,LM1329,GM5329,Sanofi 10mg,Sanofi,3400937922009,TM848,Sanofi Global,SM002,Antibiotics,MT01,Finished Product,03-03-07-09,GA03,10,1000,PG05,MG03,OTC General,LT06,Respiratory Care,Capsule,1,UCD5329,MDM0329
20330,P00330,SAP,LM1330,GM5330,Merck 10mg,Merck,340094006384,TM393,Merck Global,SM010,Pediatrics,MT03,Raw Material,02-03-08-18,GA02,20,3000,PG03,MG07,Allergy,LT03,OTC,Syrup,1,UCD5330,MDM0330
20331,P00331,SAP,LM1331,GM5331,Amgen 10mg,Amgen,3400939246763,TM721,Amgen Global,SM005,Immunology,MT02,Biotech Product,02-01-09-02,GA04,10,3000,PG06,MG06,Rheumatology,LT03,OTC,Injection,1,UCD5331,MDM0331
20332,P00332,SAP,LM1332,GM5332,Sanofi 200mg,Sanofi,3400901146974,TM315,Sanofi Global,SM007,Respiratory,MT01,Finished Product,02-01-02-21,GA06,20,3000,PG02,MG07,Allergy,LT01,Pharmacy,Inhaler,10,UCD5332,MDM0332
20333,P00333,SAP,LM1333,GM5333,Bayer 500mg,Bayer,3400938893894,TM325,Bayer Global,SM005,Immunology,MT03,Raw Material,02-01-05-02,GA02,30,1000,PG07,MG06,Rheumatology,LT02,Hospital,Injection,1,UCD5333,MDM0333
20334,P00334,SAP,LM1334,GM5334,AstraZeneca 25mg,AstraZeneca,3400974619384,TM169,AstraZeneca Global,SM001,Analgesics,MT03,Raw Material,02-03-06-21,GA06,20,3000,PG02,MG07,Allergy,LT02,Hospital,Tablet,1,UCD5334,MDM0334
20335,P00335,SAP,LM1335,GM5335,AstraZeneca 1000mg,AstraZeneca,3400922229351,TM742,AstraZeneca Global,SM002,Antibiotics,MT01,Finished Product,02-02-01-06,GA04,30,1000,PG07,MG05,Endocrinology,LT04,Cold Chain,Capsule,1,UCD5335,MDM0335
20336,P00336,SAP,LM1336,GM5336,GSK 25mg,GSK,340097953587,TM137,GSK Global,SM010,Pediatrics,MT03,Raw Material,02-01-06-28,GA03,10,2000,PG01,MG02,Anti-Infective,LT05,Specialty,Syrup,100,UCD5336,MDM0336
20337,P00337,SAP,LM1337,GM5337,AstraZeneca 2mg,AstraZeneca,3400994977192,TM090,AstraZeneca Global,SM009,Dermatology,MT02,Biotech Product,03-02-02-28,GA04,20,3000,PG04,MG03,OTC General,LT06,Respiratory Care,Gel,100,UCD5337,MDM0337
20338,P00338,SAP,LM1338,GM5338,Servier 200mg,Servier,340099431011,TM474,Servier Global,SM001,Analgesics,MT01,Finished Product,02-02-01-29,GA01,10,3000,PG06,MG05,Endocrinology,LT01,Pharmacy,Tablet,1,UCD5338,MDM0338
20339,P00339,SAP,LM1339,GM5339,AstraZeneca 500mg,AstraZeneca,3400993916688,TM168,AstraZeneca Global,SM001,Analgesics,MT03,Raw Material,01-01-07-13,GA05,30,3000,PG06,MG06,Rheumatology,LT06,Respiratory Care,Tablet,1,UCD5339,MDM0339
20340,P00340,SAP,LM1340,GM5340,Amgen 500mg,Amgen,3400927898257,TM014,Amgen Global,SM001,Analgesics,MT02,Biotech Product,02-02-05-05,GA03,20,2000,PG05,MG02,Anti-Infective,LT01,Pharmacy,Tablet,1,UCD5340,MDM0340
20341,P00341,SAP,LM1341,GM5341,AbbVie 200mg,AbbVie,3400956039717,TM401,AbbVie Global,SM002,Antibiotics,MT01,Finished Product,02-03-09-23,GA05,10,2000,PG03,MG03,OTC General,LT05,Specialty,Capsule,,UCD5341,MDM0341
20342,P00342,SAP,LM1342,GM5342,Servier 1000mg,Servier,3400919341925,TM066,Servier Global,SM009,Dermatology,MT02,Biotech Product,03-02-03-09,GA07,20,2000,PG07,MG03,OTC General,LT01,Pharmacy,Gel,1,UCD5342,MDM0342
20343,P00343,SAP,LM1343,GM5343,Bayer 2mg,Bayer,3400956414624,TM014,Bayer Global,SM010,Pediatrics,MT02,Biotech Product,03-02-09-18,GA05,10,1000,PG05,MG04,Digestive Health,LT05,Specialty,Syrup,1,UCD5343,MDM0343
20344,P00344,SAP,LM1344,GM5344,Pfizer 25mg,Pfizer,3400916273993,TM522,Pfizer Global,SM005,Immunology,MT03,Raw Material,02-03-05-18,GA08,20,1000,PG04,MG01,Pain Relief,LT02,Hospital,Injection,1,UCD5344,MDM0344
20345,P00345,SAP,LM1345,GM5345,Bayer 25mg,Bayer,3400992085639,TM036,Bayer Global,SM010,Pediatrics,MT01,Finished Product,03-01-05-18,GA06,30,3000,PG06,MG03,OTC General,LT03,OTC,Syrup,1,UCD5345,MDM0345
20346,P00346,SAP,LM1346,GM5346,Servier 25mg,Servier,3400947106644,TM850,Servier Global,SM010,Pediatrics,MT02,Biotech Product,02-02-06-19,GA02,30,2000,PG07,MG02,,LT05,Specialty,Syrup,1,UCD5346,MDM0346
20347,P00347,SAP,LM1347,GM5347,Sanofi 1000mg,Sanofi,3400962665999,TM889,Sanofi Global,SM002,Antibiotics,MT02,Biotech Product,02-02-01-08,GA04,20,1000,PG07,MG02,Anti-Infective,LT02,Hospital,Capsule,10,UCD5347,MDM0347
20348,P00348,SAP,LM1348,GM5348,AstraZeneca 10mg,AstraZeneca,3400968146494,TM422,AstraZeneca Global,SM007,Respiratory,MT03,Raw Material,03-02-02-25,GA04,20,3000,PG02,MG07,Allergy,LT02,Hospital,Inhaler,10,UCD5348,MDM0348
20349,P00349,SAP,LM1349,GM5349,Pfizer 200mg,Pfizer,3400976309135,TM476,Pfizer Global,SM009,Dermatology,MT03,Raw Material,01-01-02-12,GA05,20,3000,PG03,MG01,Pain Relief,LT03,OTC,Gel,1,UCD5349,MDM0349
20350,P00350,SAP,LM1350,GM5350,Novartis 200mg,Novartis,3400996958519,TM437,Novartis Global,SM001,Analgesics,MT03,Raw Material,03-02-03-11,GA07,30,3000,PG07,MG07,Allergy,LT03,OTC,Tablet,1,UCD5350,MDM0350
20351,P00351,SAP,LM1351,GM5351,Servier 10mg,Servier,3400958050239,TM698,Servier Global,SM007,Respiratory,MT02,Biotech Product,02-02-02-03,GA07,30,3000,PG02,MG07,Allergy,LT05,Specialty,Inhaler,1,UCD5351,MDM0351
20352,P00352,SAP,LM1352,GM5352,Johnson & Johnson 1000mg,Johnson & Johnson,3400954302460,TM118,Johnson & Johnson Global,SM009,Dermatology,MT03,Raw Material,01-02-05-10,GA08,20,3000,PG06,MG03,OTC General,LT02,Hospital,Gel,1,UCD5352,MDM0352
20353,P00353,SAP,LM1353,GM5353,Servier 1000mg,Servier,3400951127169,TM196,Servier Global,SM005,Immunology,MT03,Raw Material,01-02-06-23,GA06,20,1000,PG01,MG05,Endocrinology,LT06,Respiratory Care,Injection,10,UCD5353,MDM0353
20354,P00354,SAP,LM1354,GM5354,AstraZeneca 25mg,,3400924000226,TM196,AstraZeneca Global,SM005,Immunology,MT02,Biotech Product,03-01-02-30,GA05,20,2000,PG01,MG06,Rheumatology,LT02,Hospital,Injection,1,UCD5354,MDM0354
20355,P00355,SAP,LM1355,GM5355,AbbVie 25mg,AbbVie,3400914241424,TM247,AbbVie Global,SM010,Pediatrics,MT02,Biotech Product,01-02-07-01,GA08,20,3000,PG06,MG02,Anti-Infective,LT02,Hospital,Syrup,1,UCD5355,MDM0355
20356,P00356,SAP,LM1356,GM5356,Amgen 25mg,Amgen,3400970475391,TM880,Amgen Global,SM002,Antibiotics,MT03,Raw Material,02-03-09-27,GA05,20,2000,PG02,MG06,Rheumatology,LT02,Hospital,Capsule,1,UCD5356,MDM0356
20357,P00357,SAP,LM1357,GM5357,GSK 2mg,GSK,3400945682348,TM095,GSK Global,SM002,Antibiotics,MT01,Finished Product,02-01-08-22,GA01,20,2000,PG07,MG03,OTC General,LT06,Respiratory Care,Capsule,10,UCD5357,MDM0357
20358,P00358,SAP,LM1358,GM5358,Servier 1000mg,Servier,3400946312833,TM857,Servier Global,SM009,Dermatology,MT03,Raw Material,01-03-01-07,GA06,30,2000,PG07,MG07,Allergy,LT04,Cold Chain,Gel,100,UCD5358,MDM0358
20359,P00359,SAP,LM1359,GM5359,,Pfizer,3400937812568,TM391,Pfizer Global,SM010,Pediatrics,MT01,Finished Product,03-03-04-10,GA05,20,3000,PG01,MG01,Pain Relief,LT05,Specialty,Syrup,100,UCD5359,MDM0359
20360,P00360,SAP,LM1360,GM5360,Pfizer 2mg,Pfizer,3400916711530,TM325,Pfizer Global,SM002,Antibiotics,MT03,Raw Material,01-02-02-13,GA03,30,2000,PG02,MG06,Rheumatology,LT06,Respiratory Care,Capsule,10,UCD5360,MDM0360
20361,P00361,SAP,LM1361,GM5361,Roche 25mg,Roche,3400984750886,TM234,Roche Global,SM002,Antibiotics,MT03,Raw Material,02-03-08-18,GA05,10,3000,PG07,MG04,Digestive Health,LT05,Specialty,Capsule,0,UCD5361,MDM0361
20362,P00362,SAP,LM1362,GM5362,Servier 500mg,Servier,3400943864809,TM563,Servier Global,SM010,Pediatrics,MT01,Finished Product,02-01-02-06,GA06,30,2000,PG07,MG03,OTC General,LT05,Specialty,Syrup,1,UCD5362,MDM0362
20363,P00363,SAP,LM1363,GM5363,Merck 10mg,Merck,3400906561981,TM414,Merck Global,SM010,Pediatrics,MT03,Raw Material,03-03-03-03,GA05,30,3000,PG05,MG01,Pain Relief,LT03,OTC,Syrup,100,UCD5363,MDM0363
20364,P00364,SAP,LM1364,GM5364,GSK 25mg,GSK,3400926947778,TM762,GSK Global,SM001,Analgesics,MT02,Biotech Product,01-02-05-18,GA03,30,1000,PG06,MG01,Pain Relief,LT05,Specialty,Tablet,1,UCD5364,MDM0364
20365,P00365,SAP,LM1365,GM5365,Sanofi 200mg,Sanofi,3400910403981,TM228,Sanofi Global,SM002,Antibiotics,MT03,Raw Material,03-01-05-01,GA06,30,3000,PG04,MG07,Allergy,LT03,OTC,Capsule,1,UCD5365,MDM0365
20366,P00366,SAP,LM1366,GM5366,Johnson & Johnson 25mg,Johnson & Johnson,3400946495239,TM697,Johnson & Johnson Global,SM007,Respiratory,MT03,Raw Material,02-02-04-08,GA02,20,2000,PG07,MG01,Pain Relief,LT06,Respiratory Care,Inhaler,1,UCD5366,MDM0366
20367,P00367,SAP,LM1367,GM5367,Roche 10mg,Roche,3400981864856,TM118,Roche Global,SM005,Immunology,MT02,Biotech Product,01-03-09-25,GA07,30,3000,PG01,MG06,Rheumatology,LT02,Hospital,Injection,100,UCD5367,MDM0367
20368,P00368,SAP,LM1368,GM5368,Merck 500mg,Merck,3400B79008156,TM254,Merck Global,SM007,Respiratory,MT02,Biotech Product,02-02-04-28,GA02,30,2000,PG05,MG05,Endocrinology,LT01,Pharmacy,Inhaler,10,UCD5368,MDM0368
20369,P00369,SAP,LM1369,GM5369,Novartis 10mg,Novartis,3400979050782,TM072,Novartis Global,SM010,Pediatrics,MT02,Biotech Product,03-01-05-15,GA01,20,1000,PG01,MG07,Allergy,LT03,OTC,Syrup,10,UCD5369,MDM0369
20370,P00370,SAP,LM1370,GM5370,Ipsen 25mg,Ipsen,3400972517682,TM855,Ipsen Global,SM010,Pediatrics,MT03,Raw Material,01-03-07-12,GA07,20,1000,PG04,MG01,Pain Relief,LT03,OTC,Syrup,1,UCD5370,MDM0370
20371,P00371,SAP,LM1371,GM5371,AbbVie 200mg,AbbVie,3400906299103,TM705,AbbVie Global,SM009,Dermatology,MT02,Biotech Product,02-02-07-21,GA04,10,2000,PG06,MG01,Pain Relief,LT02,Hospital,Gel,100,UCD5371,MDM0371
20372,P00372,SAP,LM1372,GM5372,Merck 200mg,Merck,3400984663418,TM565,Merck Global,SM007,Respiratory,MT01,Finished Product,02-03-09-19,GA02,30,1000,PG04,MG04,Digestive Health,LT02,Hospital,Inhaler,1,UCD5372,MDM0372
20373,P00373,SAP,LM1373,GM5373,Novartis 200mg,Novartis,3400920127738,TM036,Novartis Global,SM005,Immunology,MT02,Biotech Product,02-03-04-28,GA08,20,1000,PG06,,Allergy,LT01,Pharmacy,Injection,1,UCD5373,MDM0373
20374,P00374,SAP,LM1374,GM5374,Servier 2mg,Servier,3400928205586,TM341,Servier Global,SM002,Antibiotics,MT03,Raw Material,03-03-09-05,GA07,20,2000,PG05,MG01,Pain Relief,LT01,Pharmacy,Capsule,1,UCD5374,MDM0374
20375,P00375,SAP,LM1375,GM5375,Pfizer 500mg,Pfizer,34009A6735432,TM542,Pfizer Global,SM002,Antibiotics,MT01,Finished Product,03-03-07-04,GA03,20,2000,PG07,MG07,Allergy,LT02,Hospital,Capsule,100,UCD5375,MDM0375
20376,P00376,SAP,LM1376,GM5376,Johnson & Johnson 1000mg,Johnson & Johnson,3400927169685,TM321,Johnson & Johnson Global,SM010,Pediatrics,MT02,Biotech Product,03-01-05-16,GA05,30,3000,PG06,MG03,OTC General,LT01,Pharmacy,Syrup,10,UCD5376,MDM0376
20377,P00377,SAP,LM1377,GM5377,Servier 500mg,Servier,3400973686039,TM582,Servier Global,SM001,Analgesics,MT03,Raw Material,03-01-08-29,GA04,10,2000,PG07,MG01,Pain Relief,LT01,Pharmacy,Tablet,1,UCD5377,MDM0377
20378,P00378,SAP,LM1378,GM5378,GSK 1000mg,GSK,3400916266568,TM039,GSK Global,SM010,Pediatrics,MT01,Finished Product,02-03-05-21,GA07,20,2000,PG04,MG03,OTC General,LT06,Respiratory Care,Syrup,100,UCD5378,MDM0378
20379,P00379,SAP,LM1379,GM5379,Bayer 25mg,Bayer,3400917875396,TM922,Bayer Global,SM010,Pediatrics,MT02,Biotech Product,02-01-07-30,GA04,20,2000,PG03,MG06,Rheumatology,LT04,Cold Chain,Syrup,1,UCD5379,MDM0379
20380,P00380,SAP,LM1380,GM5380,Johnson & Johnson 200mg,Johnson & Johnson,3400905578179,TM718,Johnson & Johnson Global,SM001,Analgesics,MT02,Biotech Product,01-02-07-23,GA07,10,3000,PG02,MG02,Anti-Infective,LT01,Pharmacy,Tablet,1O,UCD5380,MDM0380
20381,P00381,SAP,LM1381,GM5381,AbbVie 1000mg,AbbVie,3400987899704,TM107,AbbVie Global,SM002,Antibiotics,MT03,Raw Material,03-02-01-05,GA02,20,1000,PG07,MG04,Digestive Health,LT01,Pharmacy,Capsule,1,UCD5381,MDM0381
20382,P00382,SAP,LM1382,GM5382,Sanofi 500mg,Sanofi,3400922821359,TM838,Sanofi Global,SM005,Immunology,MT02,Biotech Product,03-03-07-04,GA04,10,2000,PG01,MG05,Endocrinology,LT06,Respiratory Care,Injection,,UCD5382,MDM0382
20383,P00383,SAP,LM1383,GM5383,GSK 200mg,GSK,3400920487524,TM824,GSK Global,SM005,Immunology,MT03,Raw Material,03-03-08-20,GA08,20,3000,PG04,MG04,Digestive Health,LT01,Pharmacy,Injection,1,UCD5383,MDM0383
20384,P00384,SAP,LM1384,GM5384,Amgen 2mg,Amgen,3400941548176,TM661,Amgen Global,SM007,Respiratory,MT01,Finished Product,01-03-02-22,GA08,20,1000,PG04,MG01,Pain Relief,LT03,OTC,Inhaler,1,UCD5384,MDM0384
20385,P00385,SAP,LM1385,GM5385,AbbVie 1000mg,AbbVie,3400914194083,TM789,AbbVie Global,SM007,Respiratory,MT02,Biotech Product,02-02-02-22,GA05,10,2000,PG05,MG02,Anti-Infective,LT04,Cold Chain,Inhaler,100,UCD5385,MDM0385
20386,P00386,SAP,LM1386,GM5386,AbbVie 25mg,AbbVie,3400967553776,TM944,AbbVie Global,SM005,Immunology,MT03,Raw Material,03-03-03-19,GA01,10,3000,PG03,MG07,Allergy,LT04,Cold Chain,Injection,1,UCD5386,MDM0386
20387,P00387,SAP,LM1387,GM5387,AbbVie 25mg,AbbVie,340099786931,TM828,AbbVie Global,SM010,Pediatrics,MT02,Biotech Product,02-03-07-23,GA05,20,2000,PG04,MG06,Rheumatology,LT05,Specialty,Syrup,1,UCD5387,MDM0387
20388,P00388,SAP,LM1388,GM5388,Pfizer 10mg,Pfizer,3400970557404,TM287,Pfizer Global,SM007,Respiratory,MT03,Raw Material,03-03-01-12,GA08,10,1000,PG06,MG05,Endocrinology,LT04,Cold Chain,Inhaler,1,UCD5388,MDM0388
20389,P00389,SAP,LM1389,GM5389,Novartis 1000mg,Novartis,3400948019985,TM405,Novartis Global,SM001,Analgesics,MT02,Biotech Product,03-02-09-25,GA03,10,2000,PG01,MG04,Digestive Health,LT04,Cold Chain,Tablet,1,UCD5389,MDM0389
20390,P00390,SAP,LM1390,GM5390,Novartis 25mg,Novartis,3400944444343,TM039,Novartis Global,SM009,Dermatology,MT02,Biotech Product,02-03-08-15,GA08,30,2000,PG03,MG01,Pain Relief,LT02,Hospital,Gel,1,UCD5390,MDM0390
20391,P00391,SAP,LM1391,GM5391,Merck 25mg,Merck,3400971158569,TM695,Merck Global,SM007,Respiratory,MT02,Biotech Product,03-01-03-09,GA06,20,2000,PG04,MG05,Endocrinology,LT03,OTC,Inhaler,1,UCD5391,MDM0391
20392,P00392,SAP,LM1392,GM5392,Johnson & Johnson 500mg,Johnson & Johnson,3400929233511,TM022,Johnson & Johnson Global,SM009,Dermatology,MT02,Biotech Product,01-03-09-06,GA02,10,1000,PG06,MG07,Allergy,LT05,Specialty,Gel,1,UCD5392,MDM0392
20393,P00393,SAP,LM1393,GM5393,Servier 500mg,Servier,3400954748712,TM386,Servier Global,SM001,Analgesics,MT02,Biotech Product,01-01-03-05,GA08,20,1000,PG02,MG01,Pain Relief,LT06,Respiratory Care,Tablet,10,UCD5393,MDM0393
20394,P00394,SAP,LM1394,GM5394,Roche 500mg,Roche,3400956383731,TM077,Roche Global,SM002,Antibiotics,MT01,Finished Product,02-02-08-21,GA07,10,1000,PG02,MG02,Anti-Infective,LT02,Hospital,Capsule,1,UCD5394,MDM0394
20395,P00395,SAP,LM1395,GM5395,Ipsen 200mg,Ipsen,3400987687686,TM784,Ipsen Global,SM002,Antibiotics,MT01,Finished Product,03-03-07-16,GA02,30,1000,PG05,MG03,OTC General,LT04,Cold Chain,Capsule,100,UCD5395,MDM0395
20396,P00396,SAP,LM1396,GM5396,Bayer 2mg,Bayer,3400958927692,TM293,Bayer Global,SM010,Pediatrics,MT01,Finished Product,03-01-08-01,GA03,20,2000,PG03,MG06,Rheumatology,LT02,Hospital,Syrup,100,UCD5396,MDM0396
20397,P00397,SAP,LM1397,GM5397,Servier 25mg,Servier,3400921808735,TM526,Servier Global,SM002,Antibiotics,MT02,Biotech Product,01-01-09-02,GA03,20,2000,PG04,MG03,OTC General,LT05,Specialty,Capsule,1,UCD5397,MDM0397
20398,P00398,SAP,LM1398,GM5398,,AstraZeneca,3400926292861,TM122,AstraZeneca Global,SM002,Antibiotics,MT01,Finished Product,03-03-06-27,GA06,20,1000,PG06,MG04,Digestive Health,LT05,Specialty,Capsule,1,UCD5398,MDM0398
20399,P00399,SAP,LM1399,GM5399,Roche 10mg,Roche,3400972300435,TM414,Roche Global,SM007,Respiratory,MT02,Biotech Product,02-02-04-30,GA01,30,1000,PG01,MG04,Digestive Health,LT03,OTC,Inhaler,10,UCD5399,MDM0399
20400,P00400,SAP,LM1400,GM5400,Amgen 10mg,Amgen,3400903285778,TM201,Amgen Global,SM007,Respiratory,MT03,Raw Material,03-02-08-22,GA04,30,2000,PG06,MG06,,LT06,Respiratory Care,Inhaler,1,UCD5400,MDM0400
20401,P00401,SAP,LM1401,GM5401,Johnson & Johnson 500mg,Johnson & Johnson,3400980221672,TM335,Johnson & Johnson Global,SM007,Respiratory,MT03,Raw Material,02-01-02-15,GA02,20,1000,PG01,MG05,Endocrinology,LT06,Respiratory Care,Inhaler,100,UCD5401,MDM0401
20402,P00402,SAP,LM1402,GM5402,AbbVie 10mg,AbbVie,3400903525146,TM314,AbbVie Global,SM002,Antibiotics,MT01,Finished Product,02-01-08-23,GA05,20,3000,PG07,MG06,Rheumatology,LT01,Pharmacy,Capsule,1,UCD5402,MDM0402
